tree_id,legal_status,species,address,site_order,site_info,caretaker,date,dbh,plot_size,latitude,longitude
52168,Permitted Site,Koelreuteria paniculata :: Golden Rain Tree,1064 Florida St,1.0,Sidewalk: Curb side : Cutout,Private,2005-11-01,,,37.754905392409604,-122.41036423903601
85583,DPW Maintained,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,1500 Palou Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2007-03-21,3.0,3x3,37.7329964475839,-122.389052889382
40031,Permitted Site,Rhamnus alaternus :: Italian Buckthorn,1656 Newcomb Ave,1.0,Sidewalk: Curb side : Cutout,Private,1999-02-03,,,37.7358504391775,-122.390720277971
4895,DPW Maintained,Eucalyptus polyanthemos :: Silver Dollar Eucalyptus,10 Rosie Lee Ln,1.0,Sidewalk: Curb side : Cutout,DPW,1993-04-19,12.0,3X4,37.7317442992597,-122.379604608867
35391,Permitted Site,Ficus microcarpa :: Chinese Banyan,23 Orben Pl,1.0,Sidewalk: Curb side : Cutout,Private,1998-02-26,,,37.7882737292741,-122.432960994436
69399,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1150 Naples St,1.0,Sidewalk: Curb side : Cutout,Private,1994-05-09,12.0,,37.7127209759558,-122.43732557094
40459,Permitted Site,Arbutus unedo :: Strawberry Tree,256 Gates St,1.0,Sidewalk: Curb side : Cutout,Private,1999-06-11,,,37.739512678985896,-122.414083219638
95809,DPW Maintained,Melaleuca ericifolia :: Heath Melaleuca,691 Tennessee St,1.0,Sidewalk: Curb side : Cutout,Private,2011-08-19,4.0,3x3,37.7631206885995,-122.389646729328
48912,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1930 Vallejo St,1.0,Sidewalk: Curb side : Cutout,Private,2002-11-22,2.0,3x3,37.796061152762796,-122.429113506091
261117,DPW Maintained,Crataegus phaenopyrum :: Washington Hawthorn,331 Thornton Ave,7.0,Sidewalk: Curb side : Cutout,Private,2019-10-19,3.0,4x6,37.731072125738,-122.395486430266
57209,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2898 Clay St,1.0,Sidewalk: Curb side : Cutout,Private,2014-12-15,3.0,,37.7899874194288,-122.440410066565
17065,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1345 Oak St,1.0,Sidewalk: Curb side : Cutout,Private,1991-12-19,6.0,3X3,37.7725354591824,-122.441456517022
9618,DPW Maintained,Acer buergeranum :: Trident Maple,1400 Golden Gate Ave,1.0,Sidewalk: Curb side : Cutout,Private,2018-06-12,3.0,3X3,37.7793993714118,-122.43379332982599
10530,DPW Maintained,Lophostemon confertus :: Brisbane Box,101 Harbor Rd,11.0,Sidewalk: Curb side : Cutout,DPW,2004-03-22,3.0,3X4,37.7319073553399,-122.378036267473
87391,DPW Maintained,Trachycarpus fortunei :: Windmill Palm,3322 Fillmore St,1.0,Sidewalk: Curb side : Cutout,Private,2015-01-24,3.0,3x3,37.800247665053,-122.43605331890801
30508,Permitted Site,Laurus nobilis :: Sweet Bay: Grecian Laurel,363 Holyoke St,1.0,Sidewalk: Curb side : Cutout,Private,1998-07-06,,,37.72681424554771,-122.40864217293199
88114,DPW Maintained,Cordyline australis :: Dracena Palm,3345 Kirkham St,2.0,Sidewalk: Curb side : Cutout,Private,2008-07-01,2.0,3x3,37.75887047469129,-122.49701073194099
42726,DPW Maintained,Pittosporum undulatum :: Victorian Box,1790 Yosemite Ave,7.0,Sidewalk: Curb side : Cutout,Private,2000-06-26,7.0,,37.728882521597704,-122.395063232696
46095,Permitted Site,Crataegus phaenopyrum :: Washington Hawthorn,647 Los Palmos Dr,2.0,Sidewalk: Curb side : Cutout,Private,2001-12-18,,,37.734981320791,-122.45642790043199
203946,DPW Maintained,Agonis flexuosa :: Peppermint Willow,2467 16th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2020-01-08,3.0,Width 3ft,37.741948072837296,-122.472478660456
30846,Permitted Site,Maytenus boaria :: Mayten,126 Corbett Ave,1.0,Sidewalk: Curb side : Cutout,Private,1995-02-16,,,37.7617023272207,-122.44117209081301
200925,DPW Maintained,Tristania conferta ::,4100 03rd St,3.0,Sidewalk: Curb side : Cutout,Private,2017-04-26,3.0,Width 0ft,37.7400326248174,-122.389023874228
96070,Permitted Site,Magnolia grandiflora 'Russet' :: Russet Magnolia,757 Treat Ave,2.0,Sidewalk: Curb side : Cutout,Private,2011-08-03,,3x3,37.75801392865829,-122.413367004042
50308,Permitted Site,Prunus spp :: Cherry,701 (REVISED) Grafton Ave,1.0,Sidewalk: Curb side : Cutout,Private,2003-12-30,,,37.719949548569396,-122.46024830726499
70592,DPW Maintained,Pyrus kawakamii :: Evergreen Pear,312 Athens St,1.0,Sidewalk: Curb side : Cutout,Private,1994-08-06,4.0,,37.7230253908821,-122.42747709790001
68303,DPW Maintained,Cordyline australis :: Dracena Palm,2110 48th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2012-03-17,1.0,,37.746986173397104,-122.507060845065
89009,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,800 Chestnut St,,Sidewalk: Curb side : Cutout,Private,2008-09-29,,,37.8033984824,-122.41654007794399
24440,DPW Maintained,Melaleuca quinquenervia :: Cajeput,99X Peter Yorke Way,8.0,Sidewalk: Curb side : Cutout,DPW,1995-05-20,6.0,3X3,37.7864501414891,-122.423301466307
256105,Planning Code 138.1 required,Tristaniopsis laurina :: Swamp Myrtle,1935 34th Ave,1.0,Sidewalk: Property side : Cutout,Private,2018-09-06,3.0,3x3,37.75099598489079,-122.49243932641599
92618,Permitted Site,Lophostemon confertus :: Brisbane Box,2X Hickory St,2.0,Sidewalk: Curb side : Cutout,Private,2009-08-31,3.0,3x3,37.7759425314636,-122.41954944541901
84160,Permitted Site,Ulmus carpinifolia 'Frontier' :: Frontier Elm 'Frontier',2747 19th St,5.0,Sidewalk: Curb side : Cutout,Private,2009-07-21,5.0,3x3,37.7604442497563,-122.409480707587
40425,Permitted Site,Prunus serrulata :: Ornamental Cherry,175 Valdez Ave,2.0,Sidewalk: Curb side : Cutout,Private,1999-06-03,,,37.7310042675093,-122.45558972239401
42308,Permitted Site,Trachycarpus fortunei :: Windmill Palm,249 Edna St,1.0,Sidewalk: Curb side : Cutout,Private,2000-06-23,,,37.7286709604577,-122.446651628377
105470,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,833 Jamestown Ave,5.0,Sidewalk: Curb side : Cutout,Private,2014-01-30,,3x3,37.7166342161119,-122.390516776389
64748,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,131 03rd Ave,1.0,Sidewalk: Curb side : Cutout,Private,1988-11-15,13.0,,37.7862138320264,-122.461516681889
33183,Permitted Site,Magnolia grandiflora :: Southern Magnolia,535 Dewey Blvd,2.0,Sidewalk: Curb side : Cutout,Private,1996-11-06,,,37.7448706829396,-122.46213852986901
259337,DPW Maintained,Laurus x 'Saratoga' :: Hybrid Laurel,2x Silliman St,1.0,Sidewalk: Curb side : Cutout,DPW,2019-04-27,3.0,,,
15799,DPW Maintained,Washingtonia robusta :: Mexican Fan Palm,4950 Mission St,5.0,Sidewalk: Curb side : Cutout,DPW,2003-08-08,12.0,3X3,37.7195877108284,-122.438839886053
85930,DPW Maintained,Prunus serrulata :: Ornamental Cherry,1696 26th Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2006-12-18,3.0,3x3,37.7559513307755,-122.484034021792
68999,DPW Maintained,Olea europaea :: Olive Tree,1937 48th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1994-01-04,3.0,,37.750292434094796,-122.507442861533
49592,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2333  REVISED Buchanan St,6.0,Sidewalk: Curb side : Cutout,Private,2003-05-16,4.0,,37.7906193964074,-122.43089869812599
259101,DPW Maintained,Lophostemon confertus :: Brisbane Box,600 Visitacion Ave,3.0,Sidewalk: Curb side : Cutout,DPW,2019-03-30,3.0,,,
254740,Planning Code 138.1 required,Metrosideros excelsa :: New Zealand Xmas Tree,1814 42nd Ave,1.0,Sidewalk: Property side : Cutout,Private,2018-03-27,3.0,3x3,37.752798609062,-122.500934388909
66274,DPW Maintained,Pittosporum undulatum :: Victorian Box,900 Hyde St,1.0,Sidewalk: Curb side : Cutout,Private,2013-11-01,2.0,4x4,37.789275246315796,-122.416960995177
50181,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,1223 Shrader St,1.0,Sidewalk: Curb side : Cutout,Private,2003-08-18,,,37.7636319916344,-122.4510905637
34497,Permitted Site,Prunus cerasifera :: Cherry Plum,260 Banks St,2.0,Sidewalk: Curb side : Cutout,Private,1997-07-15,,,37.7396632941249,-122.412818261637
97762,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,122 08th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2015-12-01,3.0,3x3,37.7860849670164,-122.4667101381
63908,DPW Maintained,Ficus retusa nitida :: Banyan Fig,2125 Powell St,1.0,Sidewalk: Curb side : Cutout,Private,1987-08-03,14.0,,37.8044019445665,-122.411739972568
48574,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,1649 15th St,1.0,Sidewalk: Curb side : Cutout,Private,2002-08-28,,,37.76653768183861,-122.420889619536
5147,DPW Maintained,Pyrus calleryana 'Bradford' :: Ornamental Pear: Bradford,228 Divisadero St,1.0,Sidewalk: Curb side : Cutout,DPW,2016-04-21,3.0,3x3,37.7708973412472,-122.436852124872
30636,DPW Maintained,Pyrus kawakamii :: Evergreen Pear,1690 Folsom St,1.0,Sidewalk: Curb side : Cutout,Private,2004-06-23,3.0,3x3,37.770413303673394,-122.4154029268
60076,Permitted Site,Maytenus boaria :: Mayten,1245 23rd Ave,1.0,Sidewalk: Curb side : Cutout,Private,1982-03-16,,,37.764402833339204,-122.481571067116
48973,Permitted Site,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1409 11th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2002-12-05,10.0,3x3,37.7618782478409,-122.468396910406
27797,Permitted Site,Corymbia ficifolia :: Red Flowering Gum,899X Junipero Serra Blvd,3.0,Sidewalk: Curb side : Cutout,PUC,2001-03-17,3.0,3,37.7216528879997,-122.47220960661998
5156,DPW Maintained,Pyrus calleryana :: Ornamental Pear,270 Divisadero St,1.0,Sidewalk: Curb side : Cutout,DPW,1990-03-22,2.0,,37.7717089596497,-122.43701070699899
214188,DPW Maintained,Schinus terebinthifolius :: Brazilian Pepper,358 San Benito Way,1.0,Sidewalk: Curb side : Cutout,Private,1972-02-03,21.0,Width 3ft,37.7301878137975,-122.467274844971
84622,DPW Maintained,Jacaranda mimosifolia :: Jacaranda,382 Texas St,1.0,Sidewalk: Curb side : Cutout,Private,2006-10-21,5.0,,37.761646197043,-122.395580621644
79685,Permitted Site,Pinus radiata :: Monterey Pine,2 Hahn St,1.0,Sidewalk: Curb side : Cutout,Private,2008-04-18,,3x3,37.7145577712837,-122.414920709681
61760,Permitted Site,Maytenus boaria :: Mayten,3739 Landers St,1.0,Sidewalk: Curb side : Cutout,Private,1984-12-19,,,,
46162,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1596 Howard St,1.0,Sidewalk: Curb side : Cutout,Private,2006-06-26,3.0,,37.7721288728888,-122.416716059419
45117,Permitted Site,Crataegus laevigata :: English Hawthorn,201 Buena Vista Ave East,3.0,Sidewalk: Curb side : Cutout,Private,2001-05-14,,,37.7689477239633,-122.438303322299
52686,DPW Maintained,Ulmus spp :: Elm Spp,1616@ BROADWAY Taylor St,1.0,Sidewalk: Curb side : Cutout,Private,2006-03-30,4.0,,37.79734436840229,-122.41354405161002
59999,Permitted Site,Maytenus boaria :: Mayten,1223 15th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1982-01-23,,,37.7651819374299,-122.472980474165
220311,DPW Maintained,Acacia melanoxylon :: Blackwood Acacia,4235 19th St,4.0,Sidewalk: Curb side : Cutout,SFUSD,1995-08-05,18.0,Width 3ft,37.7591496745354,-122.436358769151
50919,Permitted Site,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',2211 Cecelia Ave,1.0,Sidewalk: Curb side : Cutout,Private,2004-04-26,,,37.7459189440829,-122.47213113111799
85841,Permitted Site,Magnolia grandiflora :: Southern Magnolia,1314 Howard St,2.0,Sidewalk: Curb side : Cutout,Private,2007-05-16,3.0,3x3,37.7749617536411,-122.413203867014
32220,DPW Maintained,Eucalyptus polyanthemos :: Silver Dollar Eucalyptus,564 Precita Ave,1.0,Sidewalk: Curb side : Cutout,Private,1995-08-22,13.0,,37.7474337224079,-122.409683379895
30379,DPW Maintained,Maytenus boaria :: Mayten,826 Arkansas St,1.0,Sidewalk: Curb side : Cutout,Private,1956-03-02,9.0,,37.7557203410274,-122.39787994170099
151570,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1300x Vermont St,2.0,Side Yard : Cutout,Private,2019-06-22,3.0,Width 4ft,37.752972358196395,-122.403484369222
110847,DPW Maintained,Acacia melanoxylon :: Blackwood Acacia,2668 Vallejo St,1.0,Sidewalk: Curb side : Cutout,Private,2016-10-27,3.0,3x3,37.7945324365719,-122.44110318127599
69047,DPW Maintained,Prunus serrulata :: Ornamental Cherry,3627 Irving St,1.0,Sidewalk: Curb side : Cutout,Private,1994-01-06,1.0,,37.762608292752105,-122.497037654386
42252,DPW Maintained,Celtis sinensis :: Chinese Hackberry,151 Russ St,1.0,Sidewalk: Curb side : Cutout,Private,2008-06-11,2.0,3x3,37.778239941556,-122.407383433006
58967,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,208 03rd Ave,1.0,Sidewalk: Curb side : Cutout,Private,1984-02-07,15.0,,37.7846976754647,-122.461243142204
83774,Permitted Site,Lyonothamnus floribundus subsp. asplenifolius :: Santa Cruz Ironwood,439 Kirkham St,1.0,Sidewalk: Curb side : Cutout,Private,2008-06-16,,3x3,37.7602686491328,-122.46539793460899
220251,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,1421 Diamond St,1.0,Sidewalk: Curb side : Cutout,Private,2019-06-08,3.0,3x3,37.746007958796,-122.43572626158199
45413,Permitted Site,Dodonaea viscosa :: Hop Bush,845 Head St,1.0,Sidewalk: Curb side : Cutout,Private,2001-07-11,,,37.7226703098261,-122.46322780413401
30116,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,499X Brotherhood Way,13.0,Sidewalk: Curb side : Cutout,DPW,2007-03-10,3.0,,37.7123310107736,-122.467006913451
43019,Permitted Site,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',247 Rose St,1.0,Sidewalk: Curb side : Cutout,Private,2014-12-29,3.0,3x3,37.773240424192,-122.424722652703
51093,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,70 Waterville St,1.0,Sidewalk: Curb side : Cutout,Private,2004-07-26,4.0,,37.7351036250145,-122.402812291464
32855,Permitted Site,Ginkgo biloba :: Maidenhair Tree,121 Hoffman Ave,2.0,Sidewalk: Curb side : Cutout,Private,1996-10-30,,,37.7531309843157,-122.440745886867
117119,DPW Maintained,Corymbia ficifolia :: Red Flowering Gum,447 Spruce St,1.0,Sidewalk: Curb side : Cutout,Private,2016-08-30,3.0,5x9,37.78671051561479,-122.45353887881001
94075,Permitted Site,Crataegus laevigata :: English Hawthorn,629 Los Palmos Dr,1.0,Sidewalk: Curb side : Cutout,Private,2010-06-02,,2x4,37.734832022473,-122.45586253488399
86584,DPW Maintained,Prunus serrulata :: Ornamental Cherry,2591 27th Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2007-01-05,3.0,3x3,37.7391782139584,-122.484097976121
26307,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,2000X San Jose Ave,10.0,Sidewalk: Curb side : Cutout,Rec/Park,1998-07-06,3.0,3X3,37.7258067629719,-122.442479358973
25550,DPW Maintained,Melaleuca quinquenervia :: Cajeput,1 Industrial St,1.0,Sidewalk: Curb side : Cutout,Private,1997-06-11,8.0,3X3,37.739669937231,-122.40047894733999
62553,Permitted Site,Acacia longifolia :: Golden Wattle,932 Page St,1.0,Sidewalk: Curb side : Cutout,Private,1986-02-08,,,37.77241623268171,-122.436140888716
64140,Permitted Site,Lophostemon confertus :: Brisbane Box,408 30th St,1.0,Sidewalk: Curb side : Cutout,Private,1987-12-05,,,37.7420127636574,-122.429105167098
88151,Permitted Site,Acer rubrum :: Red Maple,300X Clementina St,2.0,Sidewalk: Curb side : Cutout,Private,2008-07-08,,3x3,37.7819875812332,-122.401195237476
37165,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,46 Day St,1.0,Sidewalk: Curb side : Cutout,Private,1998-06-08,,,37.7431486541151,-122.42363340610599
68078,Permitted Site,Prunus cerasifera :: Cherry Plum,533 Pacheco St,1.0,Sidewalk: Curb side : Cutout,Private,1993-04-26,,,37.750899207284604,-122.465757431223
15715,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,4357X Mission St,7.0,Sidewalk: Curb side : Cutout,Private,1995-05-03,6.0,3x3,37.7275954613369,-122.432378570152
12212,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1501 La Salle Ave,1.0,Sidewalk: Curb side : Cutout,Private,1996-05-23,8.0,3X3,37.735418208411396,-122.386984328713
60644,Permitted Site,Maytenus boaria :: Mayten,127 Randall St,1.0,Sidewalk: Curb side : Cutout,Private,1983-02-12,,4x7,37.739686372386,-122.426180675932
102675,Permitted Site,Pyrus calleryana :: Ornamental Pear,333 Eucalyptus Dr,1.0,Front Yard : Yard,Private,2006-12-01,,,37.731002133154995,-122.476573573496
68217,DPW Maintained,Pittosporum undulatum :: Victorian Box,156 16th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1993-09-27,5.0,,37.78514161063529,-122.475346578963
9340,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,201 Gold Mine Dr,1.0,Sidewalk: Curb side : Cutout,Private,1995-04-21,20.0,2X2,37.7422999459778,-122.440026506872
84712,Permitted Site,Washingtonia robusta :: Mexican Fan Palm,,6.0,Sidewalk: Curb side : Cutout,Private,2007-05-17,,,37.7690249659747,-122.437947368595
25980,DPW Maintained,Melaleuca quinquenervia :: Cajeput,1951 Oakdale Ave,1.0,Sidewalk: Curb side : Cutout,DPW,1997-04-22,18.0,3x3,37.738261722099,-122.396951618345
97264,Significant Tree,Olea europaea :: Olive Tree,300 Newhall St,1.0,Front Yard : Yard,Private,2011-09-09,,,37.743261569489704,-122.38540219642401
92761,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,528 Carter St,,Front Yard : Yard,Private,2009-10-09,,,37.708993467942,-122.423525081608
49370,Permitted Site,Corymbia ficifolia :: Red Flowering Gum,470 REVISED West Portal Ave,1.0,Sidewalk: Curb side : Cutout,Private,2003-03-19,,,37.735320603541204,-122.471425664133
91207,DPW Maintained,Hymenosporum flavum :: Sweet Shade,391 Haight St,1.0,Sidewalk: Curb side : Cutout,DPW,2007-02-15,3.0,3x3,37.7722251810056,-122.428522643794
98122,Permitted Site,Prunus blireiana :: Flowering Plum,900 York St,4.0,Sidewalk: Curb side : Cutout,Private,2015-02-25,3.0,3x3,37.7574189360449,-122.40877671518999
5973,DPW Maintained,Pittosporum undulatum :: Victorian Box,1550 Eddy St,2.0,Sidewalk: Curb side : Cutout,Private,1990-02-02,6.0,3X3,37.7813515241569,-122.43340121360201
17260,DPW Maintained,Eucalyptus Spp :: Eucalyptus,29 Osceola Ln,1.0,Sidewalk: Curb side : Cutout,DPW,2017-01-27,18.0,3X3,37.73145956022589,-122.382686794637
50087,Permitted Site,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',2467 Funston Ave,1.0,Sidewalk: Curb side : Cutout,Private,2003-07-28,,,37.7420960101281,-122.469165348383
97156,Section 143,Schinus molle :: California Pepper,1079 Le Conte Ave,3.0,Sidewalk: Curb side : Cutout,Private,2011-08-25,3.0,,37.7190195469812,-122.39802290784401
23413,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,1800 Van Ness Ave,2.0,Sidewalk: Curb side : Cutout,Private,2014-02-05,18.0,3X3,37.792504023132,-122.422503264879
32300,DPW Maintained,Crataegus phaenopyrum :: Washington Hawthorn,2367 32nd Ave,2.0,Sidewalk: Curb side : Cutout,Private,1996-08-19,1.0,,37.743043117392396,-122.489738810464
29702,DPW Maintained,Olea europaea :: Olive Tree,1488X Guerrero St,4.0,Median : Cutout,DPW,2006-03-30,3.0,,37.747559079794996,-122.42242508166099
43660,DPW Maintained,Prunus cerasifera :: Cherry Plum,226 11th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2000-07-25,5.0,,37.783933536641,-122.469785383042
27301,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,738 Potrero Ave,1.0,Sidewalk: Curb side : Cutout,DPW,1999-10-06,18.0,2X3,37.7600952334384,-122.407162256428
56236,Permitted Site,Ficus nitida :: Laurel Fig,147 Bartlett St,1.0,Sidewalk: Curb side : Cutout,Private,1973-07-20,24.0,,37.7546190293471,-122.41969640629101
37377,Permitted Site,Shrub :: Shrub,755 Morse St,11.0,Sidewalk: Property side : Cutout,Private,1998-06-15,2.0,3x3,37.7105564274343,-122.447325069993
55409,Permitted Site,Schinus molle :: California Pepper,872 Sanchez St,1.0,Sidewalk: Curb side : Cutout,Private,1987-06-27,,,37.755184381069604,-122.43009250455098
90674,DPW Maintained,Agonis flexuosa :: Peppermint Willow,3800X Cabrillo St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-04-07,3.0,3x3,37.773823733434206,-122.499479069897
65904,Permitted Site,Magnolia grandiflora :: Southern Magnolia,1334 08th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1990-05-31,,,37.7634246223214,-122.465108777096
250072,Planning Code 138.1 required,Pittosporum undulatum :: Victorian Box,1599X Bush St,1.0,Sidewalk: Curb side : Cutout,Private,2017-04-05,3.0,Width 4ft,37.7883840466687,-122.422774045373
38547,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1827 Jennings St,2.0,Sidewalk: Curb side : Cutout,Private,2009-07-09,3.0,3x3,37.7285480793758,-122.38720247231899
